image_id,product_id,brand,product_name,bpom_id,image_url,image_path,source_url,source_domain,marketplace,listing_url,listing_title,seller_name,review_url,review_rating,review_text,review_date,evidence_keyword,evidence_level,evidence_score,label,ocr_text,ocr_brand_score,ocr_product_name_score,ocr_size_match,ocr_bpom_id,bpom_match_status,md5_hash,phash,download_status,rejection_reason,source_type,search_query,width,height,file_size,downloaded_at
69dcea9eba4f,ELSHESKIN_DAILY_BOOST_ANTIOXIDANT_SERUM_NA18211903438,Elsheskin,Daily Boost Antioxidant Serum,NA18211903438,https://www.tiktok.com/api/img/?itemId=7556204960413764871&location=0&aid=1988,,https://www.tiktok.com/discover/perbedaan-elsheskin-radiant-serum-asli-dan-palsu,www.tiktok.com,tiktok.com,,,,,,Perbedaan Elsheskin Radiant Serum Asli Dan Palsu ada 3% trainesemic Acid. dan ada 17 kali brightening booster. yang bagus banget buat kulit berjerawat. dan yang paling Aku suka dari serum ini.,,palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7556204960413764871&location=0&aid=1988,counterfeit_evidence,https://www.tiktok.com/discover/perbedaan-elsheskin-radiant-serum-asli-dan-palsu,,,,2026-08-15T14:41:48.052632+00:00
3b61d4fdfca5,ELSHESKIN_DAILY_BOOST_ANTIOXIDANT_SERUM_NA18211903438,Elsheskin,Daily Boost Antioxidant Serum,NA18211903438,https://www.tiktok.com/api/img/?itemId=7545859659794631992&location=0&aid=1988,,https://www.tiktok.com/discover/perbedaan-elsheskin-radiant-serum-asli-dan-palsu,www.tiktok.com,tiktok.com,,,,,,Perbedaan Elsheskin Radiant Serum Asli Dan Palsu ada 3% trainesemic Acid. dan ada 17 kali brightening booster. yang bagus banget buat kulit berjerawat. dan yang paling Aku suka dari serum ini.,,palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7545859659794631992&location=0&aid=1988,counterfeit_evidence,https://www.tiktok.com/discover/perbedaan-elsheskin-radiant-serum-asli-dan-palsu,,,,2026-08-15T14:41:57.604056+00:00
02129cb25df8,ELSHESKIN_DAILY_BOOST_ANTIOXIDANT_SERUM_NA18211903438,Elsheskin,Daily Boost Antioxidant Serum,NA18211903438,https://www.tiktok.com/api/img/?itemId=7542814601084177670&location=0&aid=1988,,https://www.tiktok.com/discover/perbedaan-elsheskin-radiant-serum-asli-dan-palsu,www.tiktok.com,tiktok.com,,,,,,Perbedaan Elsheskin Radiant Serum Asli Dan Palsu ada 3% trainesemic Acid. dan ada 17 kali brightening booster. yang bagus banget buat kulit berjerawat. dan yang paling Aku suka dari serum ini.,,palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7542814601084177670&location=0&aid=1988,counterfeit_evidence,https://www.tiktok.com/discover/perbedaan-elsheskin-radiant-serum-asli-dan-palsu,,,,2026-08-15T14:42:07.475419+00:00
a55660f58fbe,DR_G_DR_G_RTX_INTO_SERUM_PEPTISHOT_NA26250100230,Dr.G,Dr.G RTX Into Serum Peptishot,NA26250100230,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3710576603249406566,,https://www.instagram.com/p/DN-ncRyjhqh/,www.instagram.com,instagram.com,,,,,,,,,,,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",genuine,Dr.G Dr.G RTX Into Serum Peptishot official,,,,2026-08-15T14:42:19.040174+00:00
60a5447af2b2,DR_G_DR_G_RTX_INTO_SERUM_PEPTISHOT_NA26250100230,Dr.G,Dr.G RTX Into Serum Peptishot,NA26250100230,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3710576603610093236,,https://www.instagram.com/p/DN-ncRyjhqh/,www.instagram.com,instagram.com,,,,,,,,,,,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",genuine,Dr.G Dr.G RTX Into Serum Peptishot official,,,,2026-08-15T14:42:20.403542+00:00
fdcf17e222b8,SKINTIFIC_10_PURE_VITAMIN_C_BRIGHTENING_SERUM_NKIT250001190,Skintific,10% Pure Vitamin C Brightening Serum,NKIT250001190,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3698920611381231112,,https://www.instagram.com/p/DNVNLaEPEuE/,www.instagram.com,instagram.com,,,,,,,,,,,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",genuine,Skintific 10% Pure Vitamin C Brightening Serum official,,,,2026-08-15T14:42:30.412946+00:00
2707da0b4840,SKINTIFIC_10_PURE_VITAMIN_C_BRIGHTENING_SERUM_NKIT250001190,Skintific,10% Pure Vitamin C Brightening Serum,NKIT250001190,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3684230137866341003,,https://www.instagram.com/p/DMhD7RETTaI/,www.instagram.com,instagram.com,,,,,,,,,,,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",genuine,Skintific 10% Pure Vitamin C Brightening Serum official,,,,2026-08-15T14:42:31.794023+00:00
e2cb7751ecf3,GLAD2GLOW_PERFECT_VITA_C_BRIGHT_GLOW_SERUM_NA11251900043,Glad2Glow,Perfect Vita C Bright Glow Serum,NA11251900043,http://koreacosmeticsbn.com/cdn/shop/files/520749357_18411509728110894_6520469934003466019_n.jpg?v=1759296704,SafeCart_Dataset\images\genuine_reference\GLAD2GLOW_PERFECT_VITA_C_BRIGHT_GLOW_SERUM_NA11251900043\e2cb7751ecf3.jpg,https://koreacosmeticsbn.com/products/glad2glow-jeju-tangerine-vita-c-power-bright-glow-serum-1,koreacosmeticsbn.com,koreacosmeticsbn.com,,,,,,,,,,,rejected,,,,,,,108d061389195487ef5f5161ff0e3174,,rejected,too_blurry (score=11.0),genuine,Glad2Glow Perfect Vita C Bright Glow Serum official,880.0,1097.0,42779.0,2026-08-15T14:42:19.232781+00:00
bfc8c77f53ec,GLAD2GLOW_PERFECT_VITA_C_BRIGHT_GLOW_SERUM_NA11251900043,Glad2Glow,Perfect Vita C Bright Glow Serum,NA11251900043,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3945227153595767639,,https://www.instagram.com/p/DbSpk5TE7Eo/,www.instagram.com,instagram.com,,,,,,,,,,,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",genuine,Glad2Glow Perfect Vita C Bright Glow Serum official,,,,2026-08-15T14:42:19.732358+00:00
153e9e85e0fd,GLAD2GLOW_PERFECT_VITA_C_BRIGHT_GLOW_SERUM_NA11251900043,Glad2Glow,Perfect Vita C Bright Glow Serum,NA11251900043,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3681438384862964967,,https://www.instagram.com/p/DMXGLbfvxjD/,www.instagram.com,instagram.com,,,,,,,,,,,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",genuine,Glad2Glow Perfect Vita C Bright Glow Serum official,,,,2026-08-15T14:42:21.722608+00:00
924d59ccbb10,GLAD2GLOW_PERFECT_VITA_C_BRIGHT_GLOW_SERUM_NA11251900043,Glad2Glow,Perfect Vita C Bright Glow Serum,NA11251900043,https://medias.watsons.co.id/publishing/WTCID-51878-extra4-zoom.jpg?version=1750260588,,https://www.watsons.co.id/en/glad2glow-glad2glow-perfect-vita-c-bright-glow-serum-17ml/p/BP_51878,www.watsons.co.id,watsons.co.id,,,,,,,,,,,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://medias.watsons.co.id/publishing/WTCID-51878-extra4-zoom.jpg?version=1750260588,genuine,Glad2Glow Perfect Vita C Bright Glow Serum official,,,,2026-08-15T14:42:22.777873+00:00
77174714337a,GLAD2GLOW_PERFECT_VITA_C_BRIGHT_GLOW_SERUM_NA11251900043,Glad2Glow,Perfect Vita C Bright Glow Serum,NA11251900043,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3701993203747750669,,https://www.instagram.com/p/DNgHzbSSAV3/,www.instagram.com,instagram.com,,,,,,,,,,,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",genuine,Glad2Glow Perfect Vita C Bright Glow Serum official,,,,2026-08-15T14:42:36.105070+00:00
1c2c2e27642f,GLAD2GLOW_PERFECT_VITA_C_BRIGHT_GLOW_SERUM_NA11251900043,Glad2Glow,Perfect Vita C Bright Glow Serum,NA11251900043,https://www.venusbeauty.com.sg/pub/media/catalog/product/cache/162b158f73357affcd504e6a54c35e8f/4/8/4897144700264_1_.jpg,SafeCart_Dataset\images\genuine_reference\GLAD2GLOW_PERFECT_VITA_C_BRIGHT_GLOW_SERUM_NA11251900043\1c2c2e27642f.jpg,https://www.venusbeauty.com.sg/glad2glow-perfect-vita-c-bright-glow-serum-17ml.html,www.venusbeauty.com.sg,venusbeauty.com.sg,,,,,,,,,,,rejected,,,,,,,378e665546c64a40f464ca28f0f436b4,,rejected,too_small (265x265),genuine,Glad2Glow Perfect Vita C Bright Glow Serum official,265.0,265.0,11483.0,2026-08-15T14:42:38.834285+00:00
d8ea32cf4c4d,KAIE_EVEN_TONE_RADIANCE_RENEW_SERUM_NA18240107391,KAIE,Even Tone + Radiance Renew Serum,NA18240107391,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3800732529314334110,,https://www.instagram.com/p/DTCu-PCDeCX/,www.instagram.com,instagram.com,,,,,,,,,,,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",genuine,KAIE Even Tone + Radiance Renew Serum official,,,,2026-08-15T14:42:52.477933+00:00
176804839b81,COSRX_THE_VITAMIN_C_23_SERUM_NA26222000054,COSRX,The Vitamin C 23 Serum,NA26222000054,https://www.tiktok.com/api/img/?itemId=7273396097660308737&location=0&aid=1988,,https://www.tiktok.com/@koreanskincarenepal/video/7273396097660308737,www.tiktok.com,tiktok.com,,,,,,COSRX Vitamin C Serum: Original vs Fake Discover the differences between real and fake COSRX Vitamin C serum. Enhance your skincare routine with authentic products. #cosrx #vitac23 # ...,,fake,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7273396097660308737&location=0&aid=1988,counterfeit_evidence,https://www.tiktok.com/@koreanskincarenepal/video/7273396097660308737,,,,2026-08-15T14:42:06.827609+00:00
6ce62732af1c,COSRX_THE_VITAMIN_C_23_SERUM_NA26222000054,COSRX,The Vitamin C 23 Serum,NA26222000054,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/oY6RjTAV6PCII8heDAgAQhneX1eAaLQGAxoEcP~tplv-tiktokx-origin.image?dr=9636&x-expires=1779336000&x-signature=FAP7JizgPsDy1OJaNfddIakfQDA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast5,,https://www.tiktok.com/@koreanskincarenepal/video/7273396097660308737,www.tiktok.com,tiktok.com,,,,,,COSRX Vitamin C Serum: Original vs Fake Discover the differences between real and fake COSRX Vitamin C serum. Enhance your skincare routine with authentic products. #cosrx #vitac23 # ...,,fake,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/oY6RjTAV6PCII8heDAgAQhneX1eAaLQGAxoEcP~tplv-tiktokx-origin.image?dr=9636&x-expires=1779336000&x-signature=FAP7JizgPsDy1OJaNfddIakfQDA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast5,counterfeit_evidence,https://www.tiktok.com/@koreanskincarenepal/video/7273396097660308737,,,,2026-08-15T14:42:16.146724+00:00
395f3587fded,COSRX_THE_VITAMIN_C_23_SERUM_NA26222000054,COSRX,The Vitamin C 23 Serum,NA26222000054,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/ocQMT2Aa0qVPIEeZioJD2VAAQHoSYUAIeA8Xje~tplv-tiktokx-origin.image?dr=9636&x-expires=1779336000&x-signature=rsO6MoiqhamY3sPb%2F96yuIRxTY0%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast5,,https://www.tiktok.com/@koreanskincarenepal/video/7273396097660308737,www.tiktok.com,tiktok.com,,,,,,COSRX Vitamin C Serum: Original vs Fake Discover the differences between real and fake COSRX Vitamin C serum. Enhance your skincare routine with authentic products. #cosrx #vitac23 # ...,,fake,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/ocQMT2Aa0qVPIEeZioJD2VAAQHoSYUAIeA8Xje~tplv-tiktokx-origin.image?dr=9636&x-expires=1779336000&x-signature=rsO6MoiqhamY3sPb%2F96yuIRxTY0%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast5,counterfeit_evidence,https://www.tiktok.com/@koreanskincarenepal/video/7273396097660308737,,,,2026-08-15T14:42:25.396157+00:00
4839e6fe658d,COSRX_THE_VITAMIN_C_23_SERUM_NA26222000054,COSRX,The Vitamin C 23 Serum,NA26222000054,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/ocnUCADhEDEEAA7xfIAAI9AF5xFfseh5zrVj4j~tplv-tiktokx-origin.image?dr=9636&x-expires=1779336000&x-signature=sHCNSGzzLeuf%2FMuVpUzKrc7wwgA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast5,,https://www.tiktok.com/@koreanskincarenepal/video/7273396097660308737,www.tiktok.com,tiktok.com,,,,,,COSRX Vitamin C Serum: Original vs Fake Discover the differences between real and fake COSRX Vitamin C serum. Enhance your skincare routine with authentic products. #cosrx #vitac23 # ...,,fake,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p19-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/ocnUCADhEDEEAA7xfIAAI9AF5xFfseh5zrVj4j~tplv-tiktokx-origin.image?dr=9636&x-expires=1779336000&x-signature=sHCNSGzzLeuf%2FMuVpUzKrc7wwgA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast5,counterfeit_evidence,https://www.tiktok.com/@koreanskincarenepal/video/7273396097660308737,,,,2026-08-15T14:42:35.718050+00:00
7224efe2b011,COSRX_THE_VITAMIN_C_23_SERUM_NA26222000054,COSRX,The Vitamin C 23 Serum,NA26222000054,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/o4AQAEjAjcGITAFffAifHxwERaUDIEFG4RZDPK~tplv-tiktokx-origin.image?dr=9636&x-expires=1779336000&x-signature=Fdit1BhcXO3A16bQ%2FbqmHlssLZ4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast5,,https://www.tiktok.com/@koreanskincarenepal/video/7273396097660308737,www.tiktok.com,tiktok.com,,,,,,COSRX Vitamin C Serum: Original vs Fake Discover the differences between real and fake COSRX Vitamin C serum. Enhance your skincare routine with authentic products. #cosrx #vitac23 # ...,,fake,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/o4AQAEjAjcGITAFffAifHxwERaUDIEFG4RZDPK~tplv-tiktokx-origin.image?dr=9636&x-expires=1779336000&x-signature=Fdit1BhcXO3A16bQ%2FbqmHlssLZ4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast5,counterfeit_evidence,https://www.tiktok.com/@koreanskincarenepal/video/7273396097660308737,,,,2026-08-15T14:42:47.463283+00:00
ed5f6bd1d4f4,COSRX_THE_VITAMIN_C_23_SERUM_NA26222000054,COSRX,The Vitamin C 23 Serum,NA26222000054,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/ow8yJzAPEiZWruAAHy0CxBcBfIZDKnAvwApiDI~tplv-tiktokx-origin.image?dr=9636&x-expires=1779336000&x-signature=PeTHo6ocv03HnBwbOx5ytymXfqM%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast5,,https://www.tiktok.com/@koreanskincarenepal/video/7273396097660308737,www.tiktok.com,tiktok.com,,,,,,COSRX Vitamin C Serum: Original vs Fake Discover the differences between real and fake COSRX Vitamin C serum. Enhance your skincare routine with authentic products. #cosrx #vitac23 # ...,,fake,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://p19-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/ow8yJzAPEiZWruAAHy0CxBcBfIZDKnAvwApiDI~tplv-tiktokx-origin.image?dr=9636&x-expires=1779336000&x-signature=PeTHo6ocv03HnBwbOx5ytymXfqM%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=55bbe6a9&idc=useast5,counterfeit_evidence,https://www.tiktok.com/@koreanskincarenepal/video/7273396097660308737,,,,2026-08-15T14:42:57.389484+00:00
362e859a5b7e,KAIE_HYDRA_BOOSTER_DAILY_MOISTURE_SERUM_NA18240107392,KAIE,Hydra Booster + Daily Moisture Serum,NA18240107392,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3829366609802296117,,https://www.instagram.com/p/DUkpYQ3ATNw/,www.instagram.com,instagram.com,,,,,,,,,,,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",genuine,KAIE Hydra Booster + Daily Moisture Serum official,,,,2026-08-15T14:42:57.629400+00:00
24f79df0928b,KAIE_HYDRA_BOOSTER_DAILY_MOISTURE_SERUM_NA18240107392,KAIE,Hydra Booster + Daily Moisture Serum,NA18240107392,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3824282347759579337,,https://www.instagram.com/reel/DIA2ECBB6uZ/,www.instagram.com,instagram.com,,,,,,,,,,,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",genuine,KAIE Hydra Booster + Daily Moisture Serum official,,,,2026-08-15T14:43:01.538658+00:00
aad166ec2be4,KAIE_HYDRA_BOOSTER_DAILY_MOISTURE_SERUM_NA18240107392,KAIE,Hydra Booster + Daily Moisture Serum,NA18240107392,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3733694286085776630,,https://www.instagram.com/p/DPQvyvWDGT2/,www.instagram.com,instagram.com,,,,,,,,,,,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",genuine,KAIE Hydra Booster + Daily Moisture Serum official,,,,2026-08-15T14:43:03.449181+00:00
e240b3ccfad7,KAIE_HYDRA_BOOSTER_DAILY_MOISTURE_SERUM_NA18240107392,KAIE,Hydra Booster + Daily Moisture Serum,NA18240107392,https://www.tiktok.com/api/img/?itemId=7522383219853970696&location=0&aid=1988,,https://www.tiktok.com/@dokchandra.chan/video/7522383219853970696,www.tiktok.com,tiktok.com,,,,,,"Skinbooster Palsu: Apa yang Perlu Diketahui? Keamanan formulasi Produk ini diklaim hypoallergenic, non-comedogenic, tanpa alkohol, tanpa paraben, dan tanpa oil—cocok untuk mereka yang ...",,palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,download_failed_after_3_retries: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7522383219853970696&location=0&aid=1988,counterfeit_evidence,https://www.tiktok.com/@dokchandra.chan/video/7522383219853970696,,,,2026-08-15T14:43:09.703511+00:00
70e9ac17df91,KAIE_BLEMISH_CARE_PORE_REFINING_SERUM_NA18240108161,KAIE,Blemish Care + Pore Refining Serum,NA18240108161,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3894294684801648470,,https://www.instagram.com/reel/DYLUGIKS0dW/,www.instagram.com,instagram.com,,,,,,"... Murah boleh, tapi jangan sampai jadi bahaya yaa. Produk ... Murah boleh, tapi jangan sampai jadi bahaya yaa. Produk palsu sekarang makin mirip aslinya, jangan asal tergiur sama harga! Yuk, cek dulu ...",,produk palsu; palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",counterfeit_evidence,https://www.instagram.com/reel/DYLUGIKS0dW/,,,,2026-08-15T14:43:15.902994+00:00
b6bbc9a9dec9,KAIE_BLEMISH_CARE_PORE_REFINING_SERUM_NA18240108161,KAIE,Blemish Care + Pore Refining Serum,NA18240108161,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3940906601925247037,,https://www.instagram.com/reel/DYLUGIKS0dW/,www.instagram.com,instagram.com,,,,,,"... Murah boleh, tapi jangan sampai jadi bahaya yaa. Produk ... Murah boleh, tapi jangan sampai jadi bahaya yaa. Produk palsu sekarang makin mirip aslinya, jangan asal tergiur sama harga! Yuk, cek dulu ...",,produk palsu; palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",counterfeit_evidence,https://www.instagram.com/reel/DYLUGIKS0dW/,,,,2026-08-15T14:43:17.313064+00:00
707b2e7b99f4,KAIE_BLEMISH_CARE_PORE_REFINING_SERUM_NA18240108161,KAIE,Blemish Care + Pore Refining Serum,NA18240108161,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3946758518753002429,,https://www.instagram.com/reel/DYLUGIKS0dW/,www.instagram.com,instagram.com,,,,,,"... Murah boleh, tapi jangan sampai jadi bahaya yaa. Produk ... Murah boleh, tapi jangan sampai jadi bahaya yaa. Produk palsu sekarang makin mirip aslinya, jangan asal tergiur sama harga! Yuk, cek dulu ...",,produk palsu; palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",counterfeit_evidence,https://www.instagram.com/reel/DYLUGIKS0dW/,,,,2026-08-15T14:43:18.776849+00:00
6a2f18e3fc8d,KAIE_BLEMISH_CARE_PORE_REFINING_SERUM_NA18240108161,KAIE,Blemish Care + Pore Refining Serum,NA18240108161,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3955216919294272604,,https://www.instagram.com/reel/DYLUGIKS0dW/,www.instagram.com,instagram.com,,,,,,"... Murah boleh, tapi jangan sampai jadi bahaya yaa. Produk ... Murah boleh, tapi jangan sampai jadi bahaya yaa. Produk palsu sekarang makin mirip aslinya, jangan asal tergiur sama harga! Yuk, cek dulu ...",,produk palsu; palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",counterfeit_evidence,https://www.instagram.com/reel/DYLUGIKS0dW/,,,,2026-08-15T14:43:19.932186+00:00
f930d9555029,KAIE_BLEMISH_CARE_PORE_REFINING_SERUM_NA18240108161,KAIE,Blemish Care + Pore Refining Serum,NA18240108161,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3955216913774462792,,https://www.instagram.com/reel/DYLUGIKS0dW/,www.instagram.com,instagram.com,,,,,,"... Murah boleh, tapi jangan sampai jadi bahaya yaa. Produk ... Murah boleh, tapi jangan sampai jadi bahaya yaa. Produk palsu sekarang makin mirip aslinya, jangan asal tergiur sama harga! Yuk, cek dulu ...",,produk palsu; palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",counterfeit_evidence,https://www.instagram.com/reel/DYLUGIKS0dW/,,,,2026-08-15T14:43:21.191123+00:00
01bb0858913e,KAIE_BLEMISH_CARE_PORE_REFINING_SERUM_NA18240108161,KAIE,Blemish Care + Pore Refining Serum,NA18240108161,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3955216916626613244,,https://www.instagram.com/reel/DYLUGIKS0dW/,www.instagram.com,instagram.com,,,,,,"... Murah boleh, tapi jangan sampai jadi bahaya yaa. Produk ... Murah boleh, tapi jangan sampai jadi bahaya yaa. Produk palsu sekarang makin mirip aslinya, jangan asal tergiur sama harga! Yuk, cek dulu ...",,produk palsu; palsu,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",counterfeit_evidence,https://www.instagram.com/reel/DYLUGIKS0dW/,,,,2026-08-15T14:43:22.514557+00:00
e0a1486336ea,ANUA_NIACINAMIDE_10_TXA_3_SERUM_NA26251900042,Anua,Niacinamide 10% + TXA 3% Serum,NA26251900042,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3726973044075551458,,https://www.instagram.com/p/DO43jy7lFri/,www.instagram.com,instagram.com,,,,,,,,,,,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",genuine,Anua Niacinamide 10% + TXA 3% Serum official,,,,2026-08-15T14:43:27.158917+00:00
7692f7ac7a65,MEDIHEAL_VITAMIN_C_BRIGHTENING_SERUM_WITH_NIACINAMIDE_NA26241900078,Mediheal,Vitamin C Brightening Serum with Niacinamide,NA26241900078,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3946269142204657978,,https://www.instagram.com/reel/DNX_eVMSgKl/,www.instagram.com,instagram.com,,,,,,"Watch @ugcbylarina break down the differences between real ... the fake is so easy to open ・ helps improve the look of dark spots. A Vitamin C ingredient adds extra brightness, post-acne marks, and uneven ...",,fake,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",counterfeit_evidence,https://www.instagram.com/reel/DNX_eVMSgKl/,,,,2026-08-15T14:43:35.209951+00:00
cbdd8e498738,MEDIHEAL_VITAMIN_C_BRIGHTENING_SERUM_WITH_NIACINAMIDE_NA26241900078,Mediheal,Vitamin C Brightening Serum with Niacinamide,NA26241900078,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3954314093589168134,,https://www.instagram.com/reel/DNX_eVMSgKl/,www.instagram.com,instagram.com,,,,,,"Watch @ugcbylarina break down the differences between real ... the fake is so easy to open ・ helps improve the look of dark spots. A Vitamin C ingredient adds extra brightness, post-acne marks, and uneven ...",,fake,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",counterfeit_evidence,https://www.instagram.com/reel/DNX_eVMSgKl/,,,,2026-08-15T14:43:36.619223+00:00
b81dca7c6e2f,MEDIHEAL_VITAMIN_C_BRIGHTENING_SERUM_WITH_NIACINAMIDE_NA26241900078,Mediheal,Vitamin C Brightening Serum with Niacinamide,NA26241900078,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3699704780177408677,,https://www.instagram.com/reel/DNX_eVMSgKl/,www.instagram.com,instagram.com,,,,,,"Watch @ugcbylarina break down the differences between real ... the fake is so easy to open ・ helps improve the look of dark spots. A Vitamin C ingredient adds extra brightness, post-acne marks, and uneven ...",,fake,MODERATE_EVIDENCE,3.0,rejected,,,,,,,,,failed,"not_an_image (content-type=text/html; charset=""utf-8"")",counterfeit_evidence,https://www.instagram.com/reel/DNX_eVMSgKl/,,,,2026-08-15T14:43:38.088027+00:00
